1,0
2,3
3,11
4,35
5,58
6,101
7,99
8,152
9,128
10,219
11,178
12,197
13,174
14,175
15,257
16,211
17,192
18,199
19,182
20,213
21,131
22,130
23,128
24,127
25,119
26,78
27,76
28,76
29,74
30,75
31,25
32,25
33,25
34,25
35,25
36,20
37,17
38,17
39,17
40,17
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
